date,close,kaipan,max,min,final,gasprice,coalprice,oilprice,hs300,deal_EUA,英国布伦特原油现货价,INE原油期货收盘价(活跃合约),INE原油期货结算价(活跃合约),路易斯安娜州亨利港天然气现货价,NYMEX天然气期货收盘价(连续),IPE英国天然气期货结算价(活跃合约),纽卡斯尔NEWC动力煤现货价,动力煤期货结算价(活跃合约),动力煤期货收盘价(活跃合约),BOCE焦炭现货结算价,焦炭期货结算价(活跃合约),焦炭期货收盘价(活跃合约),欧洲STOXX50价格指数(美元),欧洲STOXX600(美元),德国DAX,英国富时100,法国CAC40,道琼斯工业指数,标普500,清洁能源,aql_sh,aql_gd,aql_hb,SI,Daily_EPU,FPU,MPU,TPU,ECPU
12/16/2016,19.61,19.61,19.61,19.61,19.61,2.608,1659,7.17,5161.56,32.88,55.24,336.3,336,2.861,2.828,48.24,89.56,634.6,632,1268,2577.5,2550,2807.21,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,70,56,39,723.8,199.69,116.0086537,122.3330779,87.120547,143.2952155
12/19/2016,19.61,19.61,19.61,19.61,19.61,2.608,1659,7.17,5161.56,32.88,55.24,336.3,336,2.861,2.828,48.24,89.56,634.6,632,1268,2577.5,2550,2807.21,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,51,49,45,792.8,187.31,116.0086537,122.3330779,87.120547,143.2952155
12/20/2016,19.61,19.61,19.61,19.61,19.61,2.608,1659,7.17,5161.56,32.88,55.24,336.3,336,2.861,2.828,48.24,89.56,634.6,632,1268,2577.5,2550,2807.21,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,54,46,49,937.5,103.17,116.0086537,122.3330779,87.120547,143.2952155
12/21/2016,19.61,19.61,19.61,19.61,19.61,2.639,1591,7.17,5140.34,32.81,55.95,346.8,340.6,3.174,2.821,48.64,87.53,619.2,611.8,1268,2516,2476,2826.74,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,46,122,79,1490.9,80.69,116.0086537,122.3330779,87.120547,143.2952155
12/22/2016,19.61,19.61,19.61,19.61,19.61,2.511,1570,7.17,5103.74,34.93,57.78,347.1,347.5,2.906,2.782,47.23,85.99,612,608.4,1268,2493.5,2492,2833.44,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,54,74,52,1454,106.97,116.0086537,122.3330779,87.120547,143.2952155
12/23/2016,19.61,19.61,19.61,19.61,19.61,2.456,1594,7.17,5112.21,37.38,58.81,357.5,353.1,2.914,2.961,47.64,85.7,610.2,613.2,1268,2509.5,2552,2839.16,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,74,42,53,1430,185.06,116.0086537,122.3330779,87.120547,143.2952155
12/26/2016,18.75,21.08,21.08,17.47,18.17,2.52,1585,7.17,5035.34,37.22,58.91,358.1,356.3,3.391,2.882,48.17,85.7,613.8,609.4,1268,2557.5,2551,2842.1,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,51,37,109,1264.5,114.72,116.0086537,122.3330779,87.120547,143.2952155
12/27/2016,19.4,19.1,19.68,19.02,19.07,2.52,1585,7.17,5035.34,37.22,58.91,358.1,356.3,3.391,2.882,48.17,85.7,613.8,609.4,1268,2557.5,2551,2842.1,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,60,76,95,1028,80.03,116.0086537,122.3330779,87.120547,143.2952155
12/28/2016,19.68,21.34,21.34,18,18.17,2.52,1585,7.17,5035.34,37.22,58.91,358.1,356.3,3.391,2.882,48.17,85.7,613.8,609.4,1268,2557.5,2551,2842.1,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,42,109,69,965.4,57.82,116.0086537,122.3330779,87.120547,143.2952155
12/29/2016,19.06,18.4,19.5,18.35,18.46,2.522,1556.5,7.17,4947.75,38.15,59.95,362.1,361.9,3.174,2.883,53.11,88.39,611.2,610.2,1192,2588.5,2599,2853.93,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,53,77,71,1556.8,86.04,116.0086537,122.3330779,87.120547,143.2952155
12/30/2016,19.84,20,20,18.55,19.28,2.526,1573,7.17,4939.64,38.56,59.99,376,367.3,3.196,2.818,49.73,87.95,615.2,619.4,1192,2625,2624.5,2868.14,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,74,102,79,1397,156.45,125.9022345,134.052758,76.4540739,127.0627789
1/3/2017,19.44,21.8,21.8,18.05,18.9,2.561,1599,7.17,4980.63,38.21,60.71,371.2,371.9,3.674,2.977,47.91,88.56,622,630.4,1192,2603.5,2595,2873.8,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,44,46,73,1328.2,162.36,125.9022345,134.052758,76.4540739,127.0627789
1/4/2017,19.41,19.5,19.5,18.55,18.77,2.619,1602,7.17,4948.97,39.28,61.25,371.2,371.9,5.881,2.864,44.43,88.53,622,630.4,1192,2603.5,2595,2886.08,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,44,42,73,1488.5,91.22,125.9022345,134.052758,76.4540739,127.0627789
1/5/2017,18.6,19.41,19.41,18.5,18.67,2.618,1603,7.17,4966.18,38.71,61.59,371.2,371.9,6.002,2.897,44.85,88.4,622,630.4,1192,2603.5,2595,2906.17,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,90,49,95,1438.2,134.68,125.9022345,134.052758,76.4540739,127.0627789
1/6/2017,18.91,18.32,18.91,18.32,18.4,2.618,1603,7.17,4966.18,38.71,61.59,371.2,371.9,6.002,2.897,44.85,88.4,622,630.4,1192,2603.5,2595,2906.17,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,91,37,115,1235.6,171.46,125.9022345,134.052758,76.4540739,127.0627789
1/9/2017,18.52,18.02,19.39,18.02,18.52,2.618,1603,7.17,4966.18,38.71,61.59,371.2,371.9,6.002,2.897,44.85,88.4,622,630.4,1192,2603.5,2595,2906.17,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,57,65,75,1176.2,178.99,125.9022345,134.052758,76.4540739,127.0627789
1/10/2017,18.94,17.2,19,17.2,17.71,2.658,1600.5,7.17,5087.02,39.97,62.17,371.2,371.9,6.002,2.897,41.58,88,622,630.4,1192,2603.5,2595,2942.38,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,81,89,70,1540.8,99.55,125.9022345,134.052758,76.4540739,127.0627789
1/11/2017,18.79,19.29,19.29,18.06,18.07,2.68,1684,7.17,5083.37,39.47,64.19,371.2,371.9,16.956,3.098,42.49,87.19,622,630.4,1192,2603.5,2595,2934.51,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,71,96,75,1554.4,140.14,125.9022345,134.052758,76.4540739,127.0627789
1/12/2017,18.87,19.26,19.26,18.31,18.52,2.749,1655,7.17,5098.75,38.82,63.82,371.2,371.9,23.604,3.238,41.81,86.67,622,630.4,1192,2603.5,2595,2900.77,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,66,132,57,1533.3,105.1,125.9022345,134.052758,76.4540739,127.0627789
1/13/2017,18.7,19.49,19.49,18.32,18.32,2.727,1643.5,7.17,5089.24,38.05,64.29,399,399.5,7.496,3.065,44.04,86.09,605.2,602,1192,2716.5,2762,2887.86,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,47,115,42,1793.2,141.59,125.9022345,134.052758,76.4540739,127.0627789
1/16/2017,18.5,20.57,20.57,16.92,17.73,2.692,1710.5,7.17,5135.45,38.28,64.73,388.4,391.3,4.984,3.082,42.1,85.79,604.4,603.8,1192,2725,2711.5,2904.4,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,79,145,47,3307.6,134.13,125.9022345,134.052758,76.4540739,127.0627789
1/17/2017,18.5,20.1,20.35,18.2,19.46,2.692,1710.5,7.17,5135.45,38.28,64.73,388.4,391.3,4.984,3.082,42.1,85.79,604.4,603.8,1192,2725,2711.5,2904.4,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,47,67,53,1551.3,193.09,125.9022345,134.052758,76.4540739,127.0627789
1/18/2017,18.49,16.72,20.35,16.72,17.43,2.692,1710.5,7.17,5135.45,38.28,64.73,388.4,391.3,4.984,3.082,42.1,85.79,604.4,603.8,1192,2725,2711.5,2904.4,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,47,39,43,1548.4,137.67,125.9022345,134.052758,76.4540739,127.0627789
1/19/2017,18.29,19.2,19.2,17.95,18.29,2.749,1752,7.17,5077.24,37.37,63.54,392.2,390.7,2.841,2.948,40.03,81.02,601.2,601.8,1192,2663.5,2617,2895.28,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,63,44,48,1416.8,144.13,125.9022345,134.052758,76.4540739,127.0627789
1/20/2017,18.29,19.88,19.88,17.9,19.36,2.73,1744.5,7.17,5090.52,37.92,64.47,412.9,405.1,2.792,2.877,40.66,80.91,598.6,605,1192,2600.5,2574,2887.91,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,59,55,59,1391.8,95.63,125.9022345,134.052758,76.4540739,127.0627789
1/23/2017,18.5,18.5,18.5,18.5,18.5,2.79,1789,7.17,5119.24,38.61,65.19,405.8,406,2.751,2.866,41.18,80.72,607.6,610.2,1192,2558.5,2578.5,2891.29,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,78,43,73,1329.9,156.86,125.9022345,134.052758,76.4540739,127.0627789
1/24/2017,17.63,19.34,19.34,17.51,17.63,2.873,1784,7.26,5164.17,39.09,66.94,417.8,415.9,2.692,2.765,39.64,81.46,617,619.6,1192,2608.5,2625,2896.75,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,90,61,74,1232.1,113.35,125.9022345,134.052758,76.4540739,127.0627789
1/25/2017,18.68,18.68,18.68,18.68,18.68,2.925,1757,7.26,5123.49,38.2,67.04,405.9,410.8,2.646,2.775,39.79,82.16,612.4,608.8,1192,2559,2531.5,2832.43,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,96,200,80,1079.9,123.11,125.9022345,134.052758,76.4540739,127.0627789
1/26/2017,18.95,17.5,18.95,17.5,18.04,2.925,1757,7.26,5123.49,38.2,67.04,405.9,410.8,2.646,2.775,39.79,82.16,612.4,608.8,1192,2559,2531.5,2832.43,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,65,153,116,777.5,92.37,125.9022345,134.052758,76.4540739,127.0627789
2/3/2017,18,17.51,18,17.51,18,2.925,1757,7.26,5123.49,38.2,67.04,405.9,410.8,2.646,2.775,39.79,82.16,612.4,608.8,1192,2559,2531.5,2832.43,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,56,67,128,729.7,112.22,125.9022345,134.052758,76.4540739,127.0627789
2/6/2017,18.33,18,18.52,17.8,18.09,2.925,1757,7.26,5123.49,38.2,67.04,405.9,410.8,2.646,2.775,39.79,82.16,612.4,608.8,1192,2559,2531.5,2832.43,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,81,37,65,738,159.11,125.9022345,134.052758,76.4540739,127.0627789
2/7/2017,18.03,18.4,18.4,17.98,18.03,2.925,1757,7.26,5123.49,38.2,67.04,405.9,410.8,2.646,2.775,39.79,82.16,612.4,608.8,1192,2559,2531.5,2832.43,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,40,46,83,767.2,125.11,125.9022345,134.052758,76.4540739,127.0627789
2/8/2017,17.9,18,18.05,17.89,17.97,2.925,1757,7.26,5123.49,38.2,67.04,405.9,410.8,2.646,2.775,39.79,82.16,612.4,608.8,1192,2559,2531.5,2832.43,393.24,15008.34,6713.63,6067.23,32981.55,3972.89,3700.5693,110,65,102,879.3,101.24,125.9022345,134.052758,76.4540739,127.0627789
2/9/2017,18.15,18.4,18.4,17.9,18.15,2.911,1766.5,7.26,5061.12,37.23,66.06,409,407.2,2.702,2.783,40.92,89.8,622,631.4,1192,2515,2477.5,2863.22,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,90,86,80,1348.1,77.95,86.6078272,113.6419309,110.9470014,99.29625126
2/10/2017,17.95,19.97,19.97,17.3,18.15,2.931,1773,7.26,4996.05,37.07,65.87,387.1,397.2,2.826,2.85,40.51,90.33,633.6,639.8,1192,2500,2550.5,2874.38,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,123,108,72,1420.5,194.34,86.6078272,113.6419309,110.9470014,99.29625126
2/13/2017,17.29,17.4,18.1,17,17.45,2.931,1773,7.26,4996.05,37.07,65.87,387.1,397.2,2.826,2.85,40.51,90.33,633.6,639.8,1192,2500,2550.5,2874.38,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,107,91,75,1218,360.16,86.6078272,113.6419309,110.9470014,99.29625126
2/14/2017,17.44,17.29,19,17.29,17.44,2.931,1773,7.26,4996.05,37.07,65.87,387.1,397.2,2.826,2.85,40.51,90.33,633.6,639.8,1192,2500,2550.5,2874.38,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,120,85,90,1011.4,191.58,86.6078272,113.6419309,110.9470014,99.29625126
2/15/2017,17.63,17.8,18.2,17.72,17.66,2.928,1912,7.26,4992.42,38.29,64.08,392.8,392.9,2.842,2.804,38.79,90.72,641,645.6,1192,2532,2519.5,2874.25,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,107,51,51,1412.2,161.42,86.6078272,113.6419309,110.9470014,99.29625126
2/16/2017,17.58,17.5,17.61,17.5,17.55,2.958,1939.5,7.26,5023.06,37.41,64.66,399.4,396.5,2.756,2.743,39.83,90.93,646,654.8,1192,2477.5,2486.5,2861.39,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,60,50,38,1403.9,74.57,86.6078272,113.6419309,110.9470014,99.29625126
2/17/2017,17.52,19.29,19.29,17.5,17.62,2.932,2062,7.26,5044.55,38.1,67.51,423.6,411.7,2.674,2.696,41.25,90.84,642,630.8,1192,2370,2342.5,2812.64,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,44,45,60,1298.4,117.54,86.6078272,113.6419309,110.9470014,99.29625126
2/20/2017,17.89,17.7,17.9,17.45,17.67,2.955,2027.5,7.26,4992.97,38.96,69.04,441.4,433.6,2.561,2.661,40.4,88.94,639.8,651,1192,2342,2338,2862.01,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,41,38,53,1410.1,117.95,86.6078272,113.6419309,110.9470014,99.29625126
2/21/2017,17.83,17.45,17.88,17.45,17.83,2.969,2111.5,7.26,5110.59,39.07,68.77,422.7,428.1,2.552,2.65,42.78,88.84,647.6,648,1192,2317.5,2271,2884.83,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,43,30,49,1267.7,164.53,86.6078272,113.6419309,110.9470014,99.29625126
2/22/2017,19.97,18.15,18.15,17.28,17.46,2.969,2111.5,7.26,5110.59,39.07,68.77,422.7,428.1,2.552,2.65,42.78,88.84,647.6,648,1192,2317.5,2271,2884.83,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,87,54,42,923.4,156.02,86.6078272,113.6419309,110.9470014,99.29625126
2/23/2017,17.63,18.78,18.78,17.78,16.5,2.969,2111.5,7.26,5110.59,39.07,68.77,422.7,428.1,2.552,2.65,42.78,88.84,647.6,648,1192,2317.5,2271,2884.83,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,49,49,37,893.2,74.56,86.6078272,113.6419309,110.9470014,99.29625126
2/24/2017,17.68,17.68,17.68,17.68,17.68,2.973,1988,7.34,5184.99,40.58,67.43,412,417.9,2.601,2.688,44.89,89.26,641.4,626.4,1192,2300,2312.5,2905.8,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,76,38,56,1283.7,143.28,86.6078272,113.6419309,110.9470014,99.29625126
2/27/2017,17.65,17.61,17.65,17.6,17.61,2.961,1922,7.34,5187.6,41.47,66.98,416.2,416.3,2.634,2.671,46.58,89.64,638.4,640.8,1192,2328.5,2353.5,2925.5,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,49,33,49,1309.3,160.46,86.6078272,113.6419309,110.9470014,99.29625126
2/28/2017,17.44,18.18,18.18,16.7,16.91,3.109,1967,7.34,5172.27,41.85,69.32,418.8,421.2,2.586,2.598,47.5,90.3,641.6,645.8,1192,2298,2244,2907.29,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,58,48,64,1526.2,87.66,86.6078272,113.6419309,110.9470014,99.29625126
3/1/2017,17.48,16.6,17.48,16.6,17.14,3.012,1967.5,7.34,5186.41,42.77,69.38,428.1,426.6,2.522,2.498,45.29,92.92,634.2,633.4,1192,2238.5,2225.5,2902.76,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,45,42,50,1470.8,91.76,86.6078272,113.6419309,110.9470014,99.29625126
3/2/2017,17.48,17.68,17.68,16.8,16.98,2.964,1927,7.34,5134.15,42.29,68.66,416,417.6,2.501,2.563,44.05,93.29,637.8,643.4,1192,2250.5,2264,2922.17,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,75,48,77,1509.6,124.03,86.6078272,113.6419309,110.9470014,99.29625126
3/3/2017,17.21,18.39,18.39,16.9,16.96,2.964,1927,7.34,5134.15,42.29,68.66,416,417.6,2.501,2.563,44.05,93.29,637.8,643.4,1192,2250.5,2264,2922.17,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,79,54,51,1160,63.77,86.6078272,113.6419309,110.9470014,99.29625126
3/6/2017,16.8,17.99,17.99,16,16.74,2.964,1927,7.34,5134.15,42.29,68.66,416,417.6,2.501,2.563,44.05,93.29,637.8,643.4,1192,2250.5,2264,2922.17,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,52,60,39,1209.7,82.9,86.6078272,113.6419309,110.9470014,99.29625126
3/7/2017,17.72,18.48,18.48,17.7,17.72,2.925,1782.5,7.34,5155.59,41.47,68.23,420.9,415.5,2.504,2.521,45.17,91.71,658.4,676.2,1192,2279,2320.5,2918.06,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,112,38,66,1639.5,52.07,86.6078272,113.6419309,110.9470014,99.29625126
3/8/2017,17.4,19.49,19.49,19.49,17.48,2.906,1701,7.34,5318.48,42.86,67.61,411.5,412.6,2.461,2.484,44.51,92.01,669.4,671.4,1192,2333.5,2335,2936.06,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,138,48,76,1395.6,62.56,86.6078272,113.6419309,110.9470014,99.29625126
3/9/2017,18,18.98,18.98,16.61,16.67,2.886,1723,7.34,5320.59,42.28,65.1,379.5,395.9,2.452,2.547,43.1,92.54,671.2,671.8,1192,2299,2253,2914.46,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,55,38,40,1466.4,168.41,87.6231017,107.2197303,103.5519248,177.2920258
3/10/2017,17.34,16.61,18.28,16.6,16.77,2.913,1758,7.34,5338.23,41.84,63.78,390.1,386.1,2.491,2.575,45.73,104.57,683,676.4,1192,2178,2131,2925.62,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,82,52,37,1491.2,192.45,87.6231017,107.2197303,103.5519248,177.2920258
3/13/2017,17.26,17.67,17.67,16.8,17,2.984,1744.5,7.34,5321.09,42.72,64.05,390.8,392.2,2.491,2.513,46.67,104.21,681.2,680.8,1192,2138,2151.5,2904.91,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,65,57,44,1415.2,109.36,87.6231017,107.2197303,103.5519248,177.2920258
3/14/2017,17.29,16,17.56,16,16.95,2.984,1744.5,7.34,5321.09,42.72,64.05,390.8,392.2,2.491,2.513,46.67,104.21,681.2,680.8,1192,2138,2151.5,2904.91,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,108,40,56,932.1,88.78,87.6231017,107.2197303,103.5519248,177.2920258
3/15/2017,17.32,19,19,17,17.55,2.984,1744.5,7.34,5321.09,42.72,64.05,390.8,392.2,2.491,2.513,46.67,104.21,681.2,680.8,1192,2138,2151.5,2904.91,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,111,66,93,983.5,105.21,87.6231017,107.2197303,103.5519248,177.2920258
3/16/2017,18,18.66,18.66,16.95,17.57,2.958,1787.5,7.34,5331.57,41.32,62.17,378.1,380.7,2.452,2.519,47.45,103.98,686.4,692.2,1192,2134.5,2142,2892.95,407.95,15135.91,6969.81,6269.48,33874.85,4181.17,3908.271,75,51,95,1372.8,178.34,87.6231017,107.2197303,103.5519248,177.2920258
3/16/2017,18,18.66,18.66,16.95,17.57,2.986,1801,7.34,5341.68,41.49,63.85,383.2,387,2.466,2.571,47.25,104.05,693.6,695.8,1192,2158.5,2175.5,2879.01,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,51,37,100,1216,150.89,87.6231017,107.2197303,103.5519248,177.2920258
3/17/2017,17.3,19.68,19.68,17.3,17.51,3.055,1767,7.34,5289.97,40.26,61.36,384.3,380.6,2.472,2.564,48.39,103.95,690.2,698,1192,2177.5,2211.5,2905.36,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,45,43,119,1289.3,128.49,87.6231017,107.2197303,103.5519248,177.2920258
3/20/2017,17.35,19,19.03,16.9,17.25,3.104,1872,7.34,5255.29,41.63,64.02,388,391.7,2.511,2.606,47,98.38,721.2,731.8,1192,2276,2298,2914.15,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,65,65,58,1327.8,146.04,87.6231017,107.2197303,103.5519248,177.2920258
3/21/2017,17.31,18.9,18.9,17,17.35,3.075,1859,7.34,5282.28,41.75,63.45,398.6,395.3,2.462,2.621,45.94,99.76,735.2,738.8,1192,2278,2274.5,2920.91,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,91,32,75,1321.8,74.67,87.6231017,107.2197303,103.5519248,177.2920258
3/22/2017,17,17.31,17.48,17,17.08,3.075,1859,7.34,5282.28,41.75,63.45,398.6,395.3,2.462,2.621,45.94,99.76,735.2,738.8,1192,2278,2274.5,2920.91,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,116,93,95,1140.9,84.79,87.6231017,107.2197303,103.5519248,177.2920258
3/23/2017,16.86,18.49,18.49,16.76,17.5,3.075,1859,7.34,5282.28,41.75,63.45,398.6,395.3,2.462,2.621,45.94,99.76,735.2,738.8,1192,2278,2274.5,2920.91,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,143,106,129,1002.7,118.9,87.6231017,107.2197303,103.5519248,177.2920258
3/24/2017,16.7,15.8,18.05,15.21,16.09,3.041,1878.5,7.34,5277.63,41.95,63.58,399.7,396,2.486,2.604,46.8,100.59,736,730,1192,2285,2334,2916.97,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,67,122,101,1292.1,84.74,87.6231017,107.2197303,103.5519248,177.2920258
3/27/2017,16.99,15.5,17.04,15.6,16.94,3.097,1850,7.34,5232.12,42.45,63.98,392.8,393.4,2.472,2.626,47.21,99.38,731.4,734.2,1192,2325.5,2341,2929.05,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,50,117,135,1351.9,149.74,87.6231017,107.2197303,103.5519248,177.2920258
3/28/2017,16.93,15.8,17.05,15.3,15.99,3.07,1803,7.34,5236.45,42.37,62.35,408.8,396.5,2.472,2.626,47.21,99.38,736,740.4,1192,2375.5,2385.5,2929.05,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,29,76,125,1414.2,71.52,87.6231017,107.2197303,103.5519248,177.2920258
3/29/2017,16.54,16.5,16.96,16.2,16.54,3.128,1852.5,7.34,5271.47,42.37,63.98,408.8,396.5,2.364,2.52,47.21,99.38,736,740.4,1192,2375.5,2385.5,2929.05,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,30,58,53,1307.8,84.04,87.6231017,107.2197303,103.5519248,177.2920258
3/30/2017,16.95,16.54,17.03,15.3,16.52,3.129,1871,7.34,5224.7,42.37,62.35,388.1,388.5,2.361,2.462,48.97,95.5,731.8,734.8,1192,2397,2371.5,2969.49,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,60,40,95,1143.9,119.48,113.751297,118.9663225,221.6358325,166.5047199
3/31/2017,16.6,18.3,18.3,16.12,16.96,3.129,1871,7.34,5224.7,42.37,62.35,388.1,388.5,2.361,2.462,48.97,95.5,731.8,734.8,1192,2397,2371.5,2969.49,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,43,35,60,761.3,128.06,113.751297,118.9663225,221.6358325,166.5047199
4/5/2017,16.55,17.9,17.9,16.5,17.82,3.129,1871,7.34,5224.7,42.37,62.35,388.1,388.5,2.361,2.462,48.97,95.5,731.8,734.8,1192,2397,2371.5,2969.49,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,43,28,55,851.5,115.86,113.751297,118.9663225,221.6358325,166.5047199
4/6/2017,16.55,15.5,16.55,15.55,16.1,3.129,1871,7.34,5224.7,42.37,62.35,388.1,388.5,2.361,2.462,48.97,95.5,731.8,734.8,1192,2397,2371.5,2969.49,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,52,27,45,796.4,135.84,113.751297,118.9663225,221.6358325,166.5047199
4/7/2017,16.03,17,17,16.01,16.58,3.149,1865,7.49,5166.56,44.14,62.61,386,389.3,2.382,2.509,47.96,94.54,703.2,689.8,1192,2376.5,2392,2975.85,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,45,61,51,1211.1,169.77,113.751297,118.9663225,221.6358325,166.5047199
4/10/2017,16,16.2,16.48,16,16.12,3.296,1982.5,7.49,5080.49,43.77,61.11,383.5,384.4,2.396,2.519,47.2,93.19,688,689.4,1192,2380.5,2391,2997.46,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,34,48,70,1232.1,128.83,113.751297,118.9663225,221.6358325,166.5047199
4/11/2017,15.89,16,16.19,15.51,15.95,3.24,1955.5,7.49,5101.89,43.38,62.17,386.6,386.4,2.422,2.521,46.86,92.7,684.4,676.8,1192,2412.5,2366.5,2995.01,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,37,52,41,1176.4,142.08,113.751297,118.9663225,221.6358325,166.5047199
4/12/2017,15.3,15.7,15.7,14.6,15.01,3.251,1952.5,7.49,5102.47,43.56,62.48,382.4,387.3,2.451,2.556,49.14,88,697.4,709.2,1192,2361,2386.5,2985.84,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,55,79,47,1108.7,149.66,113.751297,118.9663225,221.6358325,166.5047199
4/13/2017,14.81,15.2,15.2,14.51,14.68,3.251,1952.5,7.49,5102.47,43.56,62.48,382.4,387.3,2.451,2.556,49.14,88,697.4,709.2,1192,2361,2386.5,2985.84,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,47,78,36,915.5,156.22,113.751297,118.9663225,221.6358325,166.5047199
4/14/2017,14.59,15,15,13.5,14.13,3.251,1952.5,7.49,5102.47,43.56,62.48,382.4,387.3,2.451,2.556,49.14,88,697.4,709.2,1192,2361,2386.5,2985.84,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,56,84,64,883.8,139.01,113.751297,118.9663225,221.6358325,166.5047199
4/17/2017,15.25,15.95,15.95,14.5,14.68,3.253,2009.5,7.49,5090.39,44.39,62.62,392.8,391.1,2.542,2.624,48.6,89.72,720.6,728,1192,2415.5,2436,2985.51,401.07,15421.13,7022.61,6447.17,34529.45,4204.11,4140.6549,90,82,55,1220,183.56,113.751297,118.9663225,221.6358325,166.5047199
