date,close,kaipan,max,min,final,gasprice,coalprice,oilprice,hs300,deal_EUA,英国布伦特原油现货价,INE原油期货收盘价(活跃合约),INE原油期货结算价(活跃合约),路易斯安娜州亨利港天然气现货价,NYMEX天然气期货收盘价(连续),IPE英国天然气期货结算价(活跃合约),纽卡斯尔NEWC动力煤现货价,动力煤期货结算价(活跃合约),动力煤期货收盘价(活跃合约),BOCE焦炭现货结算价,焦炭期货结算价(活跃合约),焦炭期货收盘价(活跃合约),欧洲STOXX50价格指数(美元),欧洲STOXX600(美元),德国DAX,英国富时100,法国CAC40,道琼斯工业指数,标普500,清洁能源,aql_sh,aql_gd,aql_hb,SI,Daily_EPU,FPU,MPU,TPU,ECPU
3/29/2019,40.88,40.88,40.88,40.88,40.88,3.174,1886,8.28,4181.53,68.73,96.27,634.4,631.7,6.2102,6.608,285.04,399.4,901,901,1156,2794.5,2791,2469.08,367.61,15128.27,7771.7,7082.42,34086.04,4076.6,5551.9902,44,48,69,342.6,123.44,104.0106716,70.35034858,241.6707316,47.20965894
4/1/2019,40.88,40.88,40.88,40.88,40.88,3.174,1886,8.28,4181.53,68.73,96.27,634.4,631.7,6.2102,6.608,285.04,399.4,901,901,1156,2794.5,2791,2469.08,367.61,15128.27,7771.7,7082.42,34086.04,4076.6,5551.9902,37,65,50,362.9,72.97,104.0106716,70.35034858,241.6707316,47.20965894
4/2/2019,40.88,40.88,40.88,40.88,40.88,3.174,1886,8.28,4181.53,68.73,96.27,634.4,631.7,6.2102,6.608,285.04,399.4,901,901,1156,2794.5,2791,2469.08,367.61,15128.27,7771.7,7082.42,34086.04,4076.6,5551.9902,57,55,85,369,57.14,104.0106716,70.35034858,241.6707316,47.20965894
4/3/2019,36.72,36.72,36.72,36.72,36.72,3.174,1886,8.28,4181.53,68.73,96.27,634.4,631.7,6.2102,6.608,285.04,399.4,901,901,1156,2794.5,2791,2469.08,367.61,15128.27,7771.7,7082.42,34086.04,4076.6,5551.9902,58,52,95,390.4,176.48,104.0106716,70.35034858,241.6707316,47.20965894
4/4/2019,39.72,33.05,40.39,33.05,39.72,3.174,1886,8.28,4181.53,68.73,96.27,634.4,631.7,6.2102,6.608,285.04,399.4,901,901,1156,2794.5,2791,2469.08,367.61,15128.27,7771.7,7082.42,34086.04,4076.6,5551.9902,57,57,66,500,40.73,104.0106716,70.35034858,241.6707316,47.20965894
4/8/2019,40.88,35.75,42.59,35.75,40.88,3.174,1886,8.28,4181.53,68.73,96.27,634.4,631.7,6.2102,6.608,285.04,399.4,901,901,1156,2794.5,2791,2469.08,367.61,15128.27,7771.7,7082.42,34086.04,4076.6,5551.9902,59,54,89,552.3,100.26,104.0106716,70.35034858,241.6707316,47.20965894
4/9/2019,40.88,40.88,40.88,40.88,40.88,2.731,1867,8.28,4201.35,69.62,98.97,701.9,698.9,6.2451,6.523,283.34,399.4,895.2,831,1156,2884.5,2900,2435.12,367.61,15128.27,7771.7,7082.42,34086.04,4076.6,5551.9902,67,54,102,581.9,198.48,104.0106716,70.35034858,241.6707316,47.20965894
4/10/2019,40.88,40.88,40.88,40.88,40.88,2.741,1832.5,8.28,4156.86,66.56,98.54,695.3,702.4,6.3052,6.593,286.2,399.4,895.2,831,1156,2857,2825.5,2427.86,367.61,15128.27,7771.7,7082.42,34086.04,4076.6,5551.9902,54,73,78,593.8,94.6,104.0106716,70.35034858,241.6707316,47.20965894
4/11/2019,38.01,38.01,38.01,38.01,38.01,2.536,1788.5,8.28,4195.93,66.12,95.45,690.9,688.5,6.4651,6.44,293.9,399.4,833.6,833.8,1156,2770.5,2768.5,2423.28,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,63,54,128,595.3,153.72,104.0106716,70.35034858,241.6707316,47.20965894
4/12/2019,37.18,37.18,37.18,37.18,37.18,2.522,1800.5,8.28,4181.15,66.5,93.22,685.3,684.5,6.2802,6.685,281.37,399.4,888.4,858.8,1156,2774,2751,2435.07,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,50,76,64,602.6,261.11,104.0106716,70.35034858,241.6707316,47.20965894
4/15/2019,37.18,37.18,37.18,37.18,37.18,2.48,1812,8.28,4141.63,68.62,94.07,690.1,687.6,6.0751,6.476,261.35,382.2,888.4,858.8,1156,2783.5,2809,2452.84,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,51,62,68,604.7,149.63,104.0106716,70.35034858,241.6707316,47.20965894
4/16/2019,37.18,37.18,37.18,37.18,37.18,2.48,1812,8.28,4141.63,68.62,94.07,690.1,687.6,6.0751,6.476,261.35,382.2,888.4,858.8,1156,2783.5,2809,2452.84,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,40,59,125,475.1,159.5,104.0106716,70.35034858,241.6707316,47.20965894
4/17/2019,37.22,35,37.22,35,37.22,2.48,1812,8.28,4141.63,68.62,94.07,690.1,687.6,6.0751,6.476,261.35,382.2,888.4,858.8,1156,2783.5,2809,2452.84,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,49,39,137,431.6,88.99,104.0106716,70.35034858,241.6707316,47.20965894
4/18/2019,37.22,37.22,37.22,37.22,37.22,2.535,1835.5,8.46,4086.88,67.8,93.17,671,670.8,6.0202,5.988,232.25,382.2,888.4,858.8,1156,2714.5,2664,2506.35,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,44,43,158,605.9,127.56,104.0106716,70.35034858,241.6707316,47.20965894
4/19/2019,40.8,40.8,40.8,40.8,40.8,2.664,1828.5,8.46,4094.23,67.29,91.5,675.7,671.9,6.0001,5.691,201.5,382.2,888.4,858.8,1156,2650.5,2636,2512.13,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,45,53,107,632.7,64.29,104.0106716,70.35034858,241.6707316,47.20965894
4/22/2019,40.8,40.8,40.8,40.8,40.8,2.477,1843.5,8.46,4076.14,67.55,88.49,662.6,662.4,5.4952,5.444,182.71,382.2,839.4,858.8,1156,2656,2659,2498.02,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,58,45,54,637.9,49.2,104.0106716,70.35034858,241.6707316,47.20965894
4/23/2019,40.8,40.8,40.8,40.8,40.8,2.492,1845.5,8.46,4130.86,67.08,90.19,672.4,667.2,5.0501,5.315,224,382.2,840.6,858.8,1156,2609.5,2572.5,2517.4,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,42,53,45,648.7,50.71,104.0106716,70.35034858,241.6707316,47.20965894
4/24/2019,40.8,42,42,40.2,40.8,2.607,1840,8.46,4106.31,66.66,92.73,664,670.7,4.4302,4.992,204.12,388.7,840.6,858.8,1156,2607,2598.5,2498.04,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,37,47,45,609.6,104.14,104.0106716,70.35034858,241.6707316,47.20965894
4/25/2019,36.72,36.72,36.72,36.72,36.72,2.607,1840,8.46,4106.31,66.66,92.73,664,670.7,4.4302,4.992,204.12,388.7,840.6,858.8,1156,2607,2598.5,2498.04,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,37,34,47,481.8,53.32,89.09428837,92.36057089,330.3777183,58.79158816
4/26/2019,33.05,33.05,33.05,33.05,33.05,2.607,1840,8.46,4106.31,66.66,92.73,664,670.7,4.4302,4.992,204.12,388.7,840.6,858.8,1156,2607,2598.5,2498.04,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,44,29,34,495.3,91.31,89.09428837,92.36057089,330.3777183,58.79158816
4/29/2019,36.36,36.36,36.36,36.36,36.36,2.499,1789,8.46,4143.57,68.52,91.59,666.2,670,4.8101,5.174,183.2,388.7,840.6,858.8,1156,2613,2606,2549.25,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,46,38,30,662.9,53.31,89.09428837,92.36057089,330.3777183,58.79158816
4/30/2019,40,38,40,38,40,2.652,1813,8.46,4145.29,72.11,91.56,673.1,670.9,5.2002,5.731,185.2,388.7,840.6,858.8,1156,2579.5,2566.5,2594.75,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,36,26,54,651.9,73.5,89.09428837,92.36057089,330.3777183,58.79158816
5/6/2019,38,38,38,38,38,5.5545,1906,8.865,4174.68,78.905,92.935,673.25,678.25,5.16965,6.0145,249.075,382.65,869.8,878.9,1156,2506.75,2474.75,2623.515,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,42,47,88,663.4,73.86,89.09428837,92.36057089,330.3777183,58.79158816
5/7/2019,40.5,40.5,40.5,40.5,40.5,5.3095,2019.25,8.865,4131.795,77.615,93.485,685.65,681.55,4.87765,5.634,247.785,382.65,869.8,878.9,1156,2487.75,2496.5,2624.53,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,47,50,90,660.7,116.73,89.09428837,92.36057089,330.3777183,58.79158816
5/8/2019,40.15,43.88,43.88,40,40.15,5.2905,2015.25,8.865,4111.595,78.26,95.125,691.55,692.1,4.73265,5.9985,336.285,376.6,869.8,878.9,1156,2486,2484,2622.37,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,58,73,99,626.9,55.14,89.09428837,92.36057089,330.3777183,58.79158816
5/9/2019,39.33,39.2,39.86,39.2,39.33,5.2905,2015.25,8.865,4111.595,78.26,95.125,691.55,692.1,4.73265,5.9985,336.285,376.6,869.8,878.9,1156,2486,2484,2622.37,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,85,109,99,535.3,83.32,89.09428837,92.36057089,330.3777183,58.79158816
5/10/2019,40.28,40.27,40.58,40.27,40.28,5.2905,2015.25,8.865,4111.595,78.26,95.125,691.55,692.1,4.73265,5.9985,336.285,376.6,869.8,878.9,1156,2486,2484,2622.37,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,113,69,89,534.1,426.68,89.09428837,92.36057089,330.3777183,58.79158816
5/13/2019,39.9,39.85,39.9,39.85,39.9,8.283,2162.5,9.27,4107.02,76.54,97.06,701.8,696.5,4.6501,5.932,311.42,376.6,899,899,1156,2487,2487,2579.6,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,58,75,75,706.8,88.63,89.09428837,92.36057089,330.3777183,58.79158816
5/14/2019,39.93,39.93,39.93,39.93,39.93,7.706,2256.5,9.27,4066.98,76.13,96.1,710.5,700,3.9352,6.459,283.03,362.1,899,899,1156,2531,2582,2657.94,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,37,93,70,704.5,84.53,89.09428837,92.36057089,330.3777183,58.79158816
5/15/2019,37.31,38,38,35.94,37.31,8.266,2212.5,9.27,4101.54,76.21,98.92,714.9,716,4.7451,6.701,267.44,362.1,899,899,1156,2592,2602,2685.65,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,35,94,54,764,197.62,89.09428837,92.36057089,330.3777183,58.79158816
5/16/2019,40.03,40.03,40.03,40.03,40.03,8.122,2133.5,9.27,4156.91,77.35,101.8,714.7,716.8,3.9002,6.199,283.81,362.1,899,899,1156,2605,2648,2712.23,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,39,119,67,794.4,156.55,89.09428837,92.36057089,330.3777183,58.79158816
5/17/2019,40.06,40.01,41,40.01,40.06,8.064,2088,9.27,4148.08,75.94,99.07,689.9,701.1,3.4501,5.953,270.87,362.1,899,899,1156,2652.5,2664.5,2694.75,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,60,74,58,677.9,99.89,89.09428837,92.36057089,330.3777183,58.79158816
5/20/2019,41.6,41.6,41.6,41.6,41.6,8.064,2088,9.27,4148.08,75.94,99.07,689.9,701.1,3.4501,5.953,270.87,362.1,899,899,1156,2652.5,2664.5,2694.75,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,48,46,70,578.6,104.74,89.09428837,92.36057089,330.3777183,58.79158816
5/21/2019,41.09,40.9,41.3,40.9,41.09,8.064,2088,9.27,4148.08,75.94,99.07,689.9,701.1,3.4501,5.953,270.87,362.1,899,899,1156,2652.5,2664.5,2694.75,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,44,61,88,557.7,78.12,89.09428837,92.36057089,330.3777183,58.79158816
5/22/2019,41.09,41.09,41.09,41.09,41.09,7.589,2183,9.27,4156.29,72.63,95.06,670.7,679,4.6252,6.156,266.39,362.1,899,899,1156,2593,2571,2795.89,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,46,81,70,829.1,90.16,89.09428837,92.36057089,330.3777183,58.79158816
5/23/2019,40.6,41.2,41.2,39.6,40.6,7.833,2182,9.16,4109.74,72.92,94.78,677.2,673.8,4.6252,5.902,228.43,324.26,899,899,1156,2649,2696,2822.43,365.21,15365.14,7876.28,7267.93,32656.7,3970.15,5255.7744,57,103,105,837.9,90.25,89.09428837,92.36057089,330.3777183,58.79158816
5/24/2019,40.86,40.8,40.86,40.8,40.86,8.202,2128,9.16,4193.54,75.7,96.89,665.1,677.1,6.1901,6.069,272.88,324.26,899,899,1156,2711.5,2705.5,2834.11,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,93,145,142,879.2,183.93,89.09428837,92.36057089,330.3777183,58.79158816
5/27/2019,40.01,40,40.1,40,40.01,8.874,2135,9.16,4191.15,75.1,95.65,649.7,659.6,5.9002,6.161,298.95,324.26,899,899,1086,2734,2748.5,2859.47,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,58,86,123,910.8,50.15,89.09428837,92.36057089,330.3777183,58.79158816
5/28/2019,40.06,40,40.5,40,40.06,8.768,2189.5,9.16,4185.68,76.53,94.18,640.2,641.9,5.7391,6.201,269.73,324.26,899,899,1086,2763,2780.5,2854.25,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,50,130,103,729.4,288.05,133.4582423,110.4575948,989.5790402,55.89774701
5/29/2019,40.46,40.3,40.65,40.3,40.46,8.768,2189.5,9.16,4185.68,76.53,94.18,640.2,641.9,5.7391,6.201,269.73,324.26,899,899,1086,2763,2780.5,2854.25,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,59,94,107,567,89.45,133.4582423,110.4575948,989.5790402,55.89774701
5/30/2019,40.71,40.06,41.6,40.05,40.71,8.768,2189.5,9.16,4185.68,76.53,94.18,640.2,641.9,5.7391,6.201,269.73,324.26,899,899,1086,2763,2780.5,2854.25,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,54,117,93,604.8,220.04,133.4582423,110.4575948,989.5790402,55.89774701
5/31/2019,40.71,40.71,40.71,40.71,40.71,8.728,2151.5,9.16,4177.84,73.3,92.42,628.9,634.8,6.1902,6.401,267.85,324.26,899,899,1086,2752.5,2778,2828.89,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,85,129,94,896.5,188.19,133.4582423,110.4575948,989.5790402,55.89774701
6/3/2019,40.71,40.71,40.71,40.71,40.71,9.329,2196,9.16,4216.96,72.29,91.41,618.1,622.5,6.0681,6.371,271.51,339.7,899,899,1086,2772,2786.5,2868.93,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,80,86,110,876.6,155.07,133.4582423,110.4575948,989.5790402,55.89774701
6/4/2019,40.71,40.71,40.71,40.71,40.71,9.244,2138,9.16,4180.1,72.36,88.42,600.2,600.2,6.2602,6.688,268.99,339.7,899,899,1086,2720,2712,2837.75,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,68,74,93,833,90.87,133.4582423,110.4575948,989.5790402,55.89774701
6/5/2019,40.71,40.71,40.71,40.71,40.71,9.188,2127,9.16,4151.07,74.49,83.31,593.5,587.7,6.1751,6.912,274.29,339.7,899,899,1086,2716.5,2686,2874.92,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,102,86,70,878.4,97.5,133.4582423,110.4575948,989.5790402,55.89774701
6/6/2019,38.8,38.8,38.8,38.8,38.8,9.336,1871.5,9.16,4181.4,73.75,89.6,597,602.5,6.4602,7.332,301.72,339.7,899,899,1086,2701,2725,2913.3,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,102,130,88,732.6,131.32,133.4582423,110.4575948,989.5790402,55.89774701
6/10/2019,38.8,38.8,38.8,38.8,38.8,9.336,1871.5,9.16,4181.4,73.75,89.6,597,602.5,6.4602,7.332,301.72,339.7,899,899,1086,2701,2725,2913.3,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,77,78,58,598.2,139.87,133.4582423,110.4575948,989.5790402,55.89774701
6/11/2019,38.8,38.8,38.8,38.8,38.8,9.336,1871.5,9.16,4181.4,73.75,89.6,597,602.5,6.4602,7.332,301.72,339.7,899,899,1086,2701,2725,2913.3,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,60,58,94,610.6,234.62,133.4582423,110.4575948,989.5790402,55.89774701
6/12/2019,39.05,40,40,39.05,39.05,9.647,1961,9.16,4161.08,75.72,85.35,570.1,575.6,6.4602,7.332,291.69,339.7,899,899,1086,2753.5,2757.5,2927.83,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,52,86,65,863.1,173.41,133.4582423,110.4575948,989.5790402,55.89774701
6/13/2019,39,39,39,39,39,9.155,1958.5,8.98,4082.42,78.12,85.73,572.6,572.9,6.4602,6.802,288.46,364.5,899,899,1086,2768.5,2806,2929.33,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,65,86,73,846.3,94.44,133.4582423,110.4575948,989.5790402,55.89774701
6/14/2019,39.36,39,41,39,39.36,9.3,1948,8.98,4116.24,78.71,85.59,548.2,560.7,5.9801,6.787,291.28,364.5,899,899,1086,2784.5,2786,2922.02,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,70,82,103,779.6,96.46,133.4582423,110.4575948,989.5790402,55.89774701
6/17/2019,39.36,39.36,39.36,39.36,39.36,9.375,1960.5,8.98,4107.55,78.68,82.73,573.6,563.9,6.0262,7.274,343.03,364.5,899,899,1086,2848,2851,2912.61,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,66,129,102,806.5,160.6,133.4582423,110.4575948,989.5790402,55.89774701
6/18/2019,40.5,40.5,40.5,40.5,40.5,9.296,2050,8.98,4153.492895,81.25,84.14,570.6,571.7,6.8001,6.971,369.65,364.5,988.6,988.8,1086,2831,2809,2919.01,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,40,80,31,722.4,118.88,133.4582423,110.4575948,989.5790402,55.89774701
6/19/2019,40.5,40.5,40.5,40.5,40.5,9.296,2050,8.98,4153.492895,81.25,84.14,570.6,571.7,6.8001,6.971,369.65,364.5,988.6,988.8,1086,2831,2809,2919.01,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,38,115,36,553.5,244.36,133.4582423,110.4575948,989.5790402,55.89774701
6/20/2019,38.37,38.37,38.37,38.37,38.37,9.296,2050,8.98,4153.492895,81.25,84.14,570.6,571.7,6.8001,6.971,369.65,364.5,988.6,988.8,1086,2831,2809,2919.01,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,46,44,48,549.3,200.3,133.4582423,110.4575948,989.5790402,55.89774701
6/21/2019,38.37,38.37,38.37,38.37,38.37,9.353,1963.5,8.98,4089.52,84.69,86.62,572,579.5,6.2152,6.834,344.2,364.5,988.6,988.8,1086,2799.5,2765.5,2989.49,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,49,40,53,752.8,198.41,133.4582423,110.4575948,989.5790402,55.89774701
6/24/2019,40.26,39,40.5,39,40.26,9.042,1868,8.98,4075.79,85.22,89.32,572.5,578.4,4.8151,6.222,336.31,397.5,988.6,988.8,1086,2794.5,2819,2976.66,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,64,39,53,767.8,169.12,133.4582423,110.4575948,989.5790402,55.89774701
6/25/2019,40.3,40.4,40.49,40.2,40.3,9.127,1869,8.98,4078.84,87.67,87.02,558.6,570.5,4.2102,5.624,335.38,397.5,988.6,988.8,1086,2826.5,2857,2982.58,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,74,44,57,767.6,103.41,158.9691569,73.36430309,362.5033978,72.3102136
6/26/2019,40.2,40.2,40.2,40.2,40.2,9.262,1818,8.98,4043.74,87.31,85.7,544.2,555.5,4.4601,5.372,346.32,397.5,988.6,988.8,1086,2795,2787,2962.73,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,91,43,78,764.9,135.84,158.9691569,73.36430309,362.5033978,72.3102136
6/27/2019,40.21,40.3,40.3,40.1,40.21,8.786,1850,8.98,4023.61,87.69,80.59,515,525.9,4.5252,5.814,374.49,397.5,988.6,988.8,1086,2828,2805.5,2946.98,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,79,38,100,712.3,148,158.9691569,73.36430309,362.5033978,72.3102136
6/28/2019,42.1,42.57,44.15,40.25,42.1,8.786,1850,8.98,4023.61,87.69,80.59,515,525.9,4.5252,5.814,374.49,397.5,988.6,988.8,1086,2828,2805.5,2946.98,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,50,42,55,589.8,123.2,158.9691569,73.36430309,362.5033978,72.3102136
7/1/2019,40.25,40.1,40.25,40.1,40.25,8.786,1850,8.98,4023.61,87.69,80.59,515,525.9,4.5252,5.814,374.49,397.5,988.6,988.8,1086,2828,2805.5,2946.98,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,63,28,61,571.9,93.18,158.9691569,73.36430309,362.5033978,72.3102136
7/2/2019,40.55,40.55,40.55,40.55,40.55,8.714,1872.5,8.98,4015.43,88.07,78.76,511.7,513.6,4.7651,5.935,349.59,397.5,988.6,988.8,1086,2867,2898.5,2958.93,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,78,32,91,788.5,109.09,158.9691569,73.36430309,362.5033978,72.3102136
7/3/2019,40,40,40,40,40,8.145,1856,8.98,4052.28,88.67,76.6,501,506.7,4.9952,6.307,345.91,416,988.6,988.8,1086,2916,2934.5,2975.22,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,71,37,95,799.1,110.74,158.9691569,73.36430309,362.5033978,72.3102136
7/4/2019,40,40,40,40,40,7.842,1822.5,9.14,4054.98,87.84,77.64,499.3,502.2,6.7151,6.524,339.05,416,988.6,988.8,1086,2975.5,2988,2955,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,58,42,100,785.4,92.14,158.9691569,73.36430309,362.5033978,72.3102136
7/5/2019,40,40,40,40,40,7.954,1865.5,9.14,4037.68,90.17,78.79,527.4,515.8,7.1602,6.965,341.32,416,988.6,988.8,1086,2941,2940.5,3022.92,371.5,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,72,42,83,821.7,80.1,158.9691569,73.36430309,362.5033978,72.3102136
7/8/2019,40.55,40.5,40.99,40.5,40.55,7.996,1903,9.14,4093.79,88.64,81.15,529.4,528.8,6.6001,6.356,324.89,416,988.6,988.8,1086,2945,2956,3026.75,384.75,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,45,39,76,728.4,87.01,158.9691569,73.36430309,362.5033978,72.3102136
7/9/2019,40.5,40.2,40.5,40.2,40.5,7.996,1903,9.14,4093.79,88.64,81.15,529.4,528.8,6.6001,6.356,324.89,416,988.6,988.8,1086,2945,2956,3026.75,384.75,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,65,49,96,541.7,86.33,158.9691569,73.36430309,362.5033978,72.3102136
7/10/2019,40.5,40.5,40.5,40.5,40.5,7.996,1903,9.14,4093.79,88.64,81.15,529.4,528.8,6.6001,6.356,324.89,416,988.6,988.8,1086,2945,2956,3026.75,384.75,15628.84,7631.74,7322.39,33274.15,4109.31,4851.3951,81,50,86,556.3,185.41,158.9691569,73.36430309,362.5033978,72.3102136
7/11/2019,40.5,40.5,40.5,40.5,40.5,8.284,1968.5,9.14,4111.12,86.61,83.63,536.9,538.1,6.7402,6.866,337.13,416,988.6,988.8,1086,2883.5,2904.5,2937.99,384.75,15922.38,7870.57,7491.5,34098.16,4169.48,4613.1914,68,39,36,724.5,266.41,158.9691569,73.36430309,362.5033978,72.3102136
7/12/2019,40.5,40.5,40.5,40.5,40.5,9.114,1955.5,9.14,4065.36,85.5,81.98,536.2,536.7,6.5851,6.611,288.42,406.3,1022.8,1022.8,1086,2889,2849.5,2899.66,384.75,15922.38,7870.57,7491.5,34098.16,4169.48,4613.1914,48,35,37,705.5,88.31,158.9691569,73.36430309,362.5033978,72.3102136
7/15/2019,40.5,40.5,40.5,40.5,40.5,9.114,1955.5,9.14,4065.36,85.5,81.98,536.2,536.7,6.5851,6.611,288.42,406.3,1022.8,1022.8,1086,2889,2849.5,2899.66,384.75,15922.38,7870.57,7491.5,34098.16,4169.48,4613.1914,49,33,63,538.4,169.74,158.9691569,73.36430309,362.5033978,72.3102136
7/16/2019,40.5,40.5,40.5,40.5,40.5,8.324,2012.5,9.14,4027.12,83.82,79.16,533.5,527.1,5.9802,5.838,270.07,406.3,1022.8,1022.8,1086,2765.5,2691.5,2899.4,384.75,15922.38,7870.57,7491.5,34098.16,4169.48,4613.1914,67,29,43,739.6,129.62,158.9691569,73.36430309,362.5033978,72.3102136
7/17/2019,40.22,40.2,40.5,40.2,40.22,7.764,2013,9.14,3932.68,84.11,79.72,535.7,536.4,5.2501,5.352,262.56,406.3,1022.8,1022.8,1086,2672,2652,2907.54,384.75,15922.38,7870.57,7491.5,34098.16,4169.48,4613.1914,83,53,72,742.5,275.21,158.9691569,73.36430309,362.5033978,72.3102136
7/18/2019,40.35,40.3,40.5,40.3,40.35,7.764,2013,9.14,3932.68,84.11,79.72,535.7,536.4,5.2501,5.352,262.56,406.3,1022.8,1022.8,1086,2672,2652,2907.54,384.75,15922.38,7870.57,7491.5,34098.16,4169.48,4613.1914,67,63,90,564.5,140.25,158.9691569,73.36430309,362.5033978,72.3102136
7/19/2019,40.16,40,40.55,40,40.16,7.764,2013,9.14,3932.68,84.11,79.72,535.7,536.4,5.2501,5.352,262.56,406.3,1022.8,1022.8,1086,2672,2652,2907.54,384.75,15922.38,7870.57,7491.5,34098.16,4169.48,4613.1914,100,62,96,561.1,117.92,158.9691569,73.36430309,362.5033978,72.3102136
7/22/2019,39.5,39.5,39.5,39.5,39.5,7.752,2036,9.14,3928,87.18,78.63,542.3,536.2,6.1402,5.48,241.95,406.3,1022.8,1022.8,1086,2711,2745.5,2948.25,384.75,15922.38,7870.57,7491.5,34098.16,4169.48,4613.1914,97,59,85,762.8,76.58,158.9691569,73.36430309,362.5033978,72.3102136
7/23/2019,39.5,35.55,40.3,35.55,39.5,7.772,2015,9.14,3932.84,84.88,80.45,546.4,548.4,7.2951,5.062,226.9,406.3,1022.8,1022.8,1086,2694.5,2631,2915.61,384.75,15922.38,7870.57,7491.5,34098.16,4169.48,4613.1914,122,55,102,787.6,116.46,158.9691569,73.36430309,362.5033978,72.3102136
7/24/2019,40.8,40.8,40.8,40.8,40.8,7.827,2056,9.14,3903.74,86.24,80.88,544.4,547.7,6.5552,5.125,200.11,402,1022.8,1022.8,1086,2645,2646,2915.02,384.75,15922.38,7870.57,7491.5,34098.16,4169.48,4613.1914,188,76,160,754.7,84.28,158.9691569,73.36430309,362.5033978,72.3102136
7/25/2019,44.88,44.88,44.88,44.88,44.88,7.193,2082.5,8.89,3869.34,86.33,80.91,559.4,558.3,6.5552,5.125,200.11,402,1022.8,1022.8,1086,2679,2722.5,2915.02,384.75,15922.38,7870.57,7491.5,34098.16,4169.48,4613.1914,134,55,84,742.6,74.6,158.9691569,73.36430309,362.5033978,72.3102136
